RUN	computerdatabase.DechatTestSimulation	dechattestsimulation	1556216789430	 	3.1.1
USER	DeChat-ES-6A-II-Performance-Test	1	START	1556216790988	1556216790988
REQUEST	1		Unexistent folder	1556216791038	1556216791350	OK	 
REQUEST	1		Unexistent Videos	1556216791377	1556216791546	OK	 
REQUEST	1		Unexistent Images	1556216791547	1556216791703	OK	 
REQUEST	1		Unexistent Images Redirect 1	1556216791706	1556216792071	OK	 
REQUEST	1		Unexistent Images Redirect 2	1556216792072	1556216792230	OK	 
REQUEST	1		Home View	1556216792231	1556216792399	OK	 
REQUEST	1		Home View Redirect 1	1556216792399	1556216792583	OK	 
REQUEST	1		icon.png	1556216792698	1556216793065	OK	 
REQUEST	1		broken.gif	1556216793069	1556216793493	OK	 
REQUEST	1		aja.gif	1556216792699	1556216793500	OK	 
REQUEST	1		angel.gif	1556216792701	1556216793502	OK	 
REQUEST	1		angry.gif	1556216792702	1556216793504	OK	 
REQUEST	1		ale.gif	1556216792700	1556216793549	OK	 
REQUEST	1		212328-200.png	1556216792704	1556216793553	OK	 
REQUEST	1		css?family=Allerta Stencil	1556216792960	1556216793610	OK	 
REQUEST	1		coffee.gif	1556216793494	1556216793713	OK	 
REQUEST	1		rwi-12-512.png	1556216792962	1556216793790	OK	 
REQUEST	1		cam-camera-record-video-film-movie-round-512.png	1556216793013	1556216793790	OK	 
REQUEST	1		awklaugh.gif	1556216792703	1556216793854	OK	 
REQUEST	1		D.gif	1556216793501	1556216793856	OK	 
REQUEST	1		grazy.gif	1556216793550	1556216793857	OK	 
REQUEST	1		dance.gif	1556216793503	1556216793859	OK	 
REQUEST	1		doubt.gif	1556216793504	1556216793861	OK	 
REQUEST	1		idk.gif	1556216793713	1556216793892	OK	 
REQUEST	1		?u=http%3A%2F%2F1d4chan.org%2Fimages%2Fthumb%2F6%2F6f%2FSturnn.JPG%2F300px-Sturnn.JPG&f=1	1556216792822	1556216793926	OK	 
REQUEST	1		jaja.gif	1556216793855	1556216794103	OK	 
REQUEST	1		jajano.gif	1556216793856	1556216794106	OK	 
REQUEST	1		npc.gif	1556216793893	1556216794107	OK	 
REQUEST	1		jiji.gif	1556216793858	1556216794108	OK	 
REQUEST	1		lmao.gif	1556216793860	1556216794110	OK	 
REQUEST	1		n1.gif	1556216793861	1556216794111	OK	 
REQUEST	1		popcorn.gif	1556216794104	1556216794414	OK	 
REQUEST	1		sadpepe.gif	1556216794108	1556216794416	OK	 
REQUEST	1		sing.gif	1556216794110	1556216794418	OK	 
REQUEST	1		smugpepe.gif	1556216794111	1556216794420	OK	 
REQUEST	1		sidra.gif	1556216794109	1556216794559	OK	 
REQUEST	1		srsly.gif	1556216794417	1556216794656	OK	 
REQUEST	1		sniper.gif	1556216794415	1556216794657	OK	 
REQUEST	1		thumbsup.gif	1556216794419	1556216794680	OK	 
REQUEST	1		wink.gif	1556216794420	1556216794690	OK	 
REQUEST	1		worship.gif	1556216794560	1556216794822	OK	 
REQUEST	1		remove.gif	1556216794106	1556216795438	OK	 
REQUEST	1		yesyes3.gif	1556216794658	1556216795439	OK	 
REQUEST	1		yesyes2.gif	1556216794656	1556216795440	OK	 
REQUEST	1		youwhat.gif	1556216794681	1556216795441	OK	 
REQUEST	1		request_3	1556216843436	1556216844060	OK	 
REQUEST	1		css?family=Open+Sans:300,300italic,400,400italic,600,600italic%7CNoto+Serif:400,400italic,700,700italic%7CDroid+Sans+Mono:400,700	1556216844111	1556216844250	OK	 
REQUEST	1		LogoASW.png	1556216844080	1556216844260	OK	 
REQUEST	1		Business%20Context.png	1556216844081	1556216844680	OK	 
REQUEST	1		Technical%20Context.png	1556216844107	1556216844707	OK	 
REQUEST	1		BBLevel1.png	1556216844108	1556216844724	OK	 
REQUEST	1		BBLevel2Service.png	1556216844108	1556216844726	OK	 
REQUEST	1		BBLevel2Repository.png	1556216844109	1556216844746	OK	 
REQUEST	1		loginProcess.png	1556216844681	1556216844807	OK	 
REQUEST	1		concepts.png	1556216844726	1556216844896	OK	 
REQUEST	1		DesDesicions.png	1556216844747	1556216845101	OK	 
REQUEST	1		userJourney.png	1556216844110	1556216845586	OK	 
REQUEST	1		qualityTree.png	1556216844808	1556216845588	OK	 
REQUEST	1		problems.png	1556216844897	1556216845683	OK	 
REQUEST	1		sendMessages.png	1556216844708	1556216845686	OK	 
REQUEST	1		DeploymentView.png	1556216844725	1556216845703	OK	 
USER	DeChat-ES-6A-II-Performance-Test	1	END	1556216790988	1556216845709
